id,region,country,item_type,sales_channel,order_priority,order_date,order_id,ship_date,units_sold,unit_price,unit_cost,total_revenue,total_cost,total_profit,created_at,updated_at
1949,"Australia and Oceania","Papua New Guinea","Baby Food",Online,H,2016-12-10T00:00:00.000000Z,219423425,2017-01-21T00:00:00.000000Z,1122,255.28,159.42,286424.16,178869.24,107554.92,2024-11-04T04:05:51.000000Z,2024-11-04T04:05:51.000000Z
1950,"Sub-Saharan Africa",Mauritania,"Office Supplies",Offline,L,2016-02-05T00:00:00.000000Z,150161921,2016-03-16T00:00:00.000000Z,5104,651.21,524.96,3323775.84,2679395.84,644380.00,2024-11-04T04:05:51.000000Z,2024-11-04T04:05:51.000000Z
1951,"Middle East and North Africa","Saudi Arabia","Baby Food",Offline,L,2014-09-05T00:00:00.000000Z,974267423,2014-09-30T00:00:00.000000Z,6236,255.28,159.42,1591926.08,994143.12,597782.96,2024-11-04T04:05:51.000000Z,2024-11-04T04:05:51.000000Z
1952,"Sub-Saharan Africa",Niger,Cosmetics,Offline,H,2014-07-06T00:00:00.000000Z,691788756,2014-07-09T00:00:00.000000Z,4521,437.20,263.33,1976581.20,1190514.93,786066.27,2024-11-04T04:05:51.000000Z,2024-11-04T04:05:51.000000Z
1953,Asia,Tajikistan,Snacks,Offline,H,2010-11-28T00:00:00.000000Z,523087251,2011-01-17T00:00:00.000000Z,1996,152.58,97.44,304549.68,194490.24,110059.44,2024-11-04T04:05:51.000000Z,2024-11-04T04:05:51.000000Z
1954,"Australia and Oceania","Samoa ",Cosmetics,Offline,C,2011-08-11T00:00:00.000000Z,858836734,2011-08-31T00:00:00.000000Z,7730,437.20,263.33,3379556.00,2035540.90,1344015.10,2024-11-04T04:05:51.000000Z,2024-11-04T04:05:51.000000Z
1955,"Middle East and North Africa",Iraq,Cereal,Offline,M,2010-04-10T00:00:00.000000Z,810023534,2010-05-21T00:00:00.000000Z,2819,205.70,117.11,579868.30,330133.09,249735.21,2024-11-04T04:05:51.000000Z,2024-11-04T04:05:51.000000Z
1956,"Sub-Saharan Africa",Zambia,Meat,Online,H,2012-12-25T00:00:00.000000Z,457946479,2013-01-16T00:00:00.000000Z,5395,421.89,364.69,2276096.55,1967502.55,308594.00,2024-11-04T04:05:51.000000Z,2024-11-04T04:05:51.000000Z
1957,"Middle East and North Africa",Oman,Cosmetics,Online,H,2011-09-28T00:00:00.000000Z,404216897,2011-11-07T00:00:00.000000Z,5617,437.20,263.33,2455752.40,1479124.61,976627.79,2024-11-04T04:05:51.000000Z,2024-11-04T04:05:51.000000Z
1958,"Central America and the Caribbean",Barbados,Beverages,Online,L,2010-12-20T00:00:00.000000Z,420758616,2010-12-24T00:00:00.000000Z,680,47.45,31.79,32266.00,21617.20,10648.80,2024-11-04T04:05:51.000000Z,2024-11-04T04:05:51.000000Z
1959,Europe,Armenia,Vegetables,Online,C,2016-03-01T00:00:00.000000Z,799807965,2016-04-15T00:00:00.000000Z,9805,154.06,90.93,1510558.30,891568.65,618989.65,2024-11-04T04:05:51.000000Z,2024-11-04T04:05:51.000000Z
1960,Asia,Taiwan,"Baby Food",Online,M,2014-12-12T00:00:00.000000Z,103913772,2015-01-05T00:00:00.000000Z,9249,255.28,159.42,2361084.72,1474475.58,886609.14,2024-11-04T04:05:51.000000Z,2024-11-04T04:05:51.000000Z
1961,"Sub-Saharan Africa",Botswana,"Office Supplies",Online,M,2011-02-25T00:00:00.000000Z,115937364,2011-03-17T00:00:00.000000Z,7297,651.21,524.96,4751879.37,3830633.12,921246.25,2024-11-04T04:05:51.000000Z,2024-11-04T04:05:51.000000Z
1962,"Australia and Oceania",Tonga,"Baby Food",Online,M,2013-06-20T00:00:00.000000Z,889052569,2013-06-20T00:00:00.000000Z,9267,255.28,159.42,2365679.76,1477345.14,888334.62,2024-11-04T04:05:51.000000Z,2024-11-04T04:05:51.000000Z
1963,"Australia and Oceania","Marshall Islands","Baby Food",Offline,C,2016-06-30T00:00:00.000000Z,296745717,2016-08-12T00:00:00.000000Z,2507,255.28,159.42,639986.96,399665.94,240321.02,2024-11-04T04:05:51.000000Z,2024-11-04T04:05:51.000000Z
1964,"Sub-Saharan Africa","Sao Tome and Principe",Beverages,Online,H,2012-02-14T00:00:00.000000Z,782815635,2012-02-29T00:00:00.000000Z,1397,47.45,31.79,66287.65,44410.63,21877.02,2024-11-04T04:05:51.000000Z,2024-11-04T04:05:51.000000Z
1965,"Sub-Saharan Africa",Tanzania,Household,Offline,L,2016-01-05T00:00:00.000000Z,811373651,2016-02-24T00:00:00.000000Z,2349,668.27,502.54,1569766.23,1180466.46,389299.77,2024-11-04T04:05:51.000000Z,2024-11-04T04:05:51.000000Z
1966,"Central America and the Caribbean","Saint Kitts and Nevis ",Meat,Offline,L,2010-10-27T00:00:00.000000Z,716843593,2010-11-11T00:00:00.000000Z,8804,421.89,364.69,3714319.56,3210730.76,503588.80,2024-11-04T04:05:51.000000Z,2024-11-04T04:05:51.000000Z
1967,"Central America and the Caribbean",Belize,Vegetables,Offline,L,2010-07-23T00:00:00.000000Z,453961789,2010-09-04T00:00:00.000000Z,6236,154.06,90.93,960718.16,567039.48,393678.68,2024-11-04T04:05:51.000000Z,2024-11-04T04:05:51.000000Z
1968,"North America",Canada,Vegetables,Offline,C,2011-05-15T00:00:00.000000Z,947777068,2011-05-20T00:00:00.000000Z,7151,154.06,90.93,1101683.06,650240.43,451442.63,2024-11-04T04:05:52.000000Z,2024-11-04T04:05:52.000000Z
1969,Europe,Andorra,Cereal,Online,H,2010-06-17T00:00:00.000000Z,943650758,2010-07-23T00:00:00.000000Z,6084,205.70,117.11,1251478.80,712497.24,538981.56,2024-11-04T04:05:52.000000Z,2024-11-04T04:05:52.000000Z
1970,"Australia and Oceania","Marshall Islands",Household,Offline,C,2017-06-18T00:00:00.000000Z,157256686,2017-06-24T00:00:00.000000Z,4603,668.27,502.54,3076046.81,2313191.62,762855.19,2024-11-04T04:05:52.000000Z,2024-11-04T04:05:52.000000Z
1971,"Central America and the Caribbean",Barbados,"Personal Care",Online,C,2012-10-14T00:00:00.000000Z,624581182,2012-10-17T00:00:00.000000Z,6306,81.73,56.67,515389.38,357361.02,158028.36,2024-11-04T04:05:52.000000Z,2024-11-04T04:05:52.000000Z
1972,"Central America and the Caribbean","The Bahamas","Personal Care",Offline,M,2011-12-23T00:00:00.000000Z,851923072,2011-12-23T00:00:00.000000Z,1823,81.73,56.67,148993.79,103309.41,45684.38,2024-11-04T04:05:52.000000Z,2024-11-04T04:05:52.000000Z
1973,"Middle East and North Africa","Saudi Arabia",Cereal,Online,H,2016-07-03T00:00:00.000000Z,765893685,2016-08-08T00:00:00.000000Z,3816,205.70,117.11,784951.20,446891.76,338059.44,2024-11-04T04:05:52.000000Z,2024-11-04T04:05:52.000000Z
1974,Europe,Belgium,Clothes,Online,C,2017-07-16T00:00:00.000000Z,363416850,2017-08-18T00:00:00.000000Z,1977,109.28,35.84,216046.56,70855.68,145190.88,2024-11-04T04:05:52.000000Z,2024-11-04T04:05:52.000000Z
1975,Europe,Finland,Snacks,Offline,H,2014-11-24T00:00:00.000000Z,161728894,2014-12-27T00:00:00.000000Z,8029,152.58,97.44,1225064.82,782345.76,442719.06,2024-11-04T04:05:52.000000Z,2024-11-04T04:05:52.000000Z
1976,Europe,Finland,Snacks,Online,C,2013-03-28T00:00:00.000000Z,748378646,2013-04-07T00:00:00.000000Z,727,152.58,97.44,110925.66,70838.88,40086.78,2024-11-04T04:05:52.000000Z,2024-11-04T04:05:52.000000Z
1977,"Middle East and North Africa",Iran,Clothes,Offline,H,2010-09-19T00:00:00.000000Z,531227433,2010-09-26T00:00:00.000000Z,857,109.28,35.84,93652.96,30714.88,62938.08,2024-11-04T04:05:52.000000Z,2024-11-04T04:05:52.000000Z
1978,Asia,"Sri Lanka",Beverages,Online,H,2010-05-05T00:00:00.000000Z,688449084,2010-05-07T00:00:00.000000Z,6238,47.45,31.79,295993.10,198306.02,97687.08,2024-11-04T04:05:52.000000Z,2024-11-04T04:05:52.000000Z
1979,Europe,Belgium,"Office Supplies",Offline,H,2016-03-07T00:00:00.000000Z,218529927,2016-04-13T00:00:00.000000Z,6717,651.21,524.96,4374177.57,3526156.32,848021.25,2024-11-04T04:05:52.000000Z,2024-11-04T04:05:52.000000Z
1980,Europe,Armenia,Fruits,Online,H,2014-06-11T00:00:00.000000Z,890268790,2014-07-23T00:00:00.000000Z,9174,9.33,6.92,85593.42,63484.08,22109.34,2024-11-04T04:05:52.000000Z,2024-11-04T04:05:52.000000Z
1981,Europe,Sweden,Vegetables,Online,L,2015-02-10T00:00:00.000000Z,492777001,2015-02-19T00:00:00.000000Z,2520,154.06,90.93,388231.20,229143.60,159087.60,2024-11-04T04:05:52.000000Z,2024-11-04T04:05:52.000000Z
1982,"Sub-Saharan Africa",Lesotho,Meat,Online,C,2010-04-22T00:00:00.000000Z,485478389,2010-05-14T00:00:00.000000Z,2698,421.89,364.69,1138259.22,983933.62,154325.60,2024-11-04T04:05:52.000000Z,2024-11-04T04:05:52.000000Z
1983,"Sub-Saharan Africa",Rwanda,Meat,Online,C,2015-12-07T00:00:00.000000Z,148109281,2016-01-02T00:00:00.000000Z,7682,421.89,364.69,3240958.98,2801548.58,439410.40,2024-11-04T04:05:52.000000Z,2024-11-04T04:05:52.000000Z
1984,"Sub-Saharan Africa",Liberia,Cosmetics,Online,L,2014-11-17T00:00:00.000000Z,630718505,2014-11-19T00:00:00.000000Z,2476,437.20,263.33,1082507.20,652005.08,430502.12,2024-11-04T04:05:52.000000Z,2024-11-04T04:05:52.000000Z
1985,"Central America and the Caribbean",Jamaica,"Baby Food",Online,M,2013-10-28T00:00:00.000000Z,903667390,2013-12-16T00:00:00.000000Z,4117,255.28,159.42,1050987.76,656332.14,394655.62,2024-11-04T04:05:52.000000Z,2024-11-04T04:05:52.000000Z
1986,"Sub-Saharan Africa",Djibouti,"Personal Care",Online,C,2016-09-19T00:00:00.000000Z,907629764,2016-09-19T00:00:00.000000Z,6671,81.73,56.67,545220.83,378045.57,167175.26,2024-11-04T04:05:52.000000Z,2024-11-04T04:05:52.000000Z
1987,Europe,Kosovo,Vegetables,Offline,L,2013-06-07T00:00:00.000000Z,203591954,2013-06-12T00:00:00.000000Z,6238,154.06,90.93,961026.28,567221.34,393804.94,2024-11-04T04:05:52.000000Z,2024-11-04T04:05:52.000000Z
1988,Europe,Albania,Clothes,Offline,L,2013-11-03T00:00:00.000000Z,222852790,2013-12-23T00:00:00.000000Z,5948,109.28,35.84,649997.44,213176.32,436821.12,2024-11-04T04:05:52.000000Z,2024-11-04T04:05:52.000000Z
1989,"Australia and Oceania","Marshall Islands","Baby Food",Offline,M,2013-09-21T00:00:00.000000Z,217023599,2013-10-25T00:00:00.000000Z,960,255.28,159.42,245068.80,153043.20,92025.60,2024-11-04T04:05:52.000000Z,2024-11-04T04:05:52.000000Z
1990,Europe,Georgia,Meat,Online,L,2013-09-22T00:00:00.000000Z,408028209,2013-11-06T00:00:00.000000Z,3469,421.89,364.69,1463536.41,1265109.61,198426.80,2024-11-04T04:05:52.000000Z,2024-11-04T04:05:52.000000Z
1991,Europe,Estonia,Cosmetics,Offline,H,2015-07-21T00:00:00.000000Z,638102948,2015-08-25T00:00:00.000000Z,7697,437.20,263.33,3365128.40,2026851.01,1338277.39,2024-11-04T04:05:52.000000Z,2024-11-04T04:05:52.000000Z
1992,Asia,Uzbekistan,Fruits,Offline,H,2010-08-12T00:00:00.000000Z,819796645,2010-09-24T00:00:00.000000Z,4900,9.33,6.92,45717.00,33908.00,11809.00,2024-11-04T04:05:52.000000Z,2024-11-04T04:05:52.000000Z
1993,"Sub-Saharan Africa","South Africa",Household,Offline,C,2014-02-05T00:00:00.000000Z,485970628,2014-02-27T00:00:00.000000Z,8363,668.27,502.54,5588742.01,4202742.02,1385999.99,2024-11-04T04:05:52.000000Z,2024-11-04T04:05:52.000000Z
1994,Asia,"South Korea",Vegetables,Online,C,2015-10-07T00:00:00.000000Z,139798724,2015-10-20T00:00:00.000000Z,8404,154.06,90.93,1294720.24,764175.72,530544.52,2024-11-04T04:05:52.000000Z,2024-11-04T04:05:52.000000Z
1995,Asia,Nepal,Cosmetics,Offline,L,2014-01-02T00:00:00.000000Z,804767262,2014-01-23T00:00:00.000000Z,7372,437.20,263.33,3223038.40,1941268.76,1281769.64,2024-11-04T04:05:52.000000Z,2024-11-04T04:05:52.000000Z
1996,"Sub-Saharan Africa",Kenya,Snacks,Online,M,2012-01-23T00:00:00.000000Z,874675071,2012-03-02T00:00:00.000000Z,4646,152.58,97.44,708886.68,452706.24,256180.44,2024-11-04T04:05:52.000000Z,2024-11-04T04:05:52.000000Z
1997,"Sub-Saharan Africa",Mali,Cereal,Offline,C,2014-03-28T00:00:00.000000Z,163633477,2014-04-18T00:00:00.000000Z,1637,205.70,117.11,336730.90,191709.07,145021.83,2024-11-04T04:05:52.000000Z,2024-11-04T04:05:52.000000Z
1998,"Middle East and North Africa",Syria,Meat,Offline,L,2014-07-21T00:00:00.000000Z,356066310,2014-08-03T00:00:00.000000Z,6789,421.89,364.69,2864211.21,2475880.41,388330.80,2024-11-04T04:05:52.000000Z,2024-11-04T04:05:52.000000Z
1999,Asia,Laos,Meat,Online,H,2015-08-28T00:00:00.000000Z,956709897,2015-09-19T00:00:00.000000Z,574,421.89,364.69,242164.86,209332.06,32832.80,2024-11-04T04:05:52.000000Z,2024-11-04T04:05:52.000000Z
2000,"Central America and the Caribbean",Honduras,Clothes,Online,C,2017-06-22T00:00:00.000000Z,640613067,2017-08-06T00:00:00.000000Z,497,109.28,35.84,54312.16,17812.48,36499.68,2024-11-04T04:05:52.000000Z,2024-11-04T04:05:52.000000Z
2001,"Sub-Saharan Africa",Namibia,Household,Offline,M,2015-08-31T00:00:00.000000Z,897751939,2015-10-12T00:00:00.000000Z,3604,668.27,502.54,2408445.08,1811154.16,597290.92,2024-11-04T08:48:58.000000Z,2024-11-04T08:48:58.000000Z
2002,Europe,Iceland,"Baby Food",Online,H,2010-11-20T00:00:00.000000Z,599480426,2011-01-09T00:00:00.000000Z,8435,255.28,159.42,2153286.80,1344707.70,808579.10,2024-11-04T08:48:58.000000Z,2024-11-04T08:48:58.000000Z
2003,Europe,Russia,Meat,Online,L,2017-06-22T00:00:00.000000Z,538911855,2017-06-25T00:00:00.000000Z,4848,421.89,364.69,2045322.72,1768017.12,277305.60,2024-11-04T08:48:58.000000Z,2024-11-04T08:48:58.000000Z
2004,Europe,"Moldova ",Meat,Online,L,2012-02-28T00:00:00.000000Z,459845054,2012-03-20T00:00:00.000000Z,7225,421.89,364.69,3048155.25,2634885.25,413270.00,2024-11-04T08:48:58.000000Z,2024-11-04T08:48:58.000000Z
2005,Europe,Malta,Cereal,Online,M,2010-08-12T00:00:00.000000Z,626391351,2010-09-13T00:00:00.000000Z,1975,205.70,117.11,406257.50,231292.25,174965.25,2024-11-04T08:48:58.000000Z,2024-11-04T08:48:58.000000Z
2006,Asia,Indonesia,Meat,Online,H,2010-08-20T00:00:00.000000Z,472974574,2010-08-27T00:00:00.000000Z,2542,421.89,364.69,1072444.38,927041.98,145402.40,2024-11-04T08:48:58.000000Z,2024-11-04T08:48:58.000000Z
2007,"Sub-Saharan Africa",Djibouti,Household,Online,M,2011-02-03T00:00:00.000000Z,854331052,2011-03-03T00:00:00.000000Z,4398,668.27,502.54,2939051.46,2210170.92,728880.54,2024-11-04T08:48:58.000000Z,2024-11-04T08:48:58.000000Z
2008,Europe,Greece,Household,Online,L,2015-09-11T00:00:00.000000Z,895509612,2015-09-26T00:00:00.000000Z,49,668.27,502.54,32745.23,24624.46,8120.77,2024-11-04T08:48:58.000000Z,2024-11-04T08:48:58.000000Z
2009,"Sub-Saharan Africa",Cameroon,Cosmetics,Offline,M,2014-01-31T00:00:00.000000Z,241871583,2014-02-04T00:00:00.000000Z,4031,437.20,263.33,1762353.20,1061483.23,700869.97,2024-11-04T08:48:58.000000Z,2024-11-04T08:48:58.000000Z
2010,"Sub-Saharan Africa",Nigeria,Cosmetics,Online,C,2015-11-21T00:00:00.000000Z,409090793,2015-12-07T00:00:00.000000Z,7911,437.20,263.33,3458689.20,2083203.63,1375485.57,2024-11-04T08:48:58.000000Z,2024-11-04T08:48:58.000000Z
2011,"Sub-Saharan Africa",Senegal,Fruits,Offline,M,2016-08-29T00:00:00.000000Z,733153569,2016-10-05T00:00:00.000000Z,5288,9.33,6.92,49337.04,36592.96,12744.08,2024-11-04T08:48:58.000000Z,2024-11-04T08:48:58.000000Z
2012,"Middle East and North Africa",Afghanistan,Cosmetics,Offline,L,2016-10-21T00:00:00.000000Z,620358741,2016-12-01T00:00:00.000000Z,6792,437.20,263.33,2969462.40,1788537.36,1180925.04,2024-11-04T08:48:58.000000Z,2024-11-04T08:48:58.000000Z
2013,Asia,India,Vegetables,Online,C,2010-03-21T00:00:00.000000Z,897317636,2010-04-05T00:00:00.000000Z,5084,154.06,90.93,783241.04,462288.12,320952.92,2024-11-04T08:48:58.000000Z,2024-11-04T08:48:58.000000Z
2014,"Middle East and North Africa",Lebanon,Vegetables,Online,L,2010-10-15T00:00:00.000000Z,660954082,2010-11-19T00:00:00.000000Z,9855,154.06,90.93,1518261.30,896115.15,622146.15,2024-11-04T08:48:58.000000Z,2024-11-04T08:48:58.000000Z
2015,"Middle East and North Africa",Turkey,"Office Supplies",Online,L,2010-10-04T00:00:00.000000Z,428504407,2010-11-13T00:00:00.000000Z,2831,651.21,524.96,1843575.51,1486161.76,357413.75,2024-11-04T08:48:58.000000Z,2024-11-04T08:48:58.000000Z
2016,"Middle East and North Africa",Iraq,Cosmetics,Offline,M,2014-10-14T00:00:00.000000Z,787517440,2014-10-19T00:00:00.000000Z,2766,437.20,263.33,1209295.20,728370.78,480924.42,2024-11-04T08:48:58.000000Z,2024-11-04T08:48:58.000000Z
2017,"Sub-Saharan Africa",Rwanda,"Personal Care",Offline,M,2013-06-15T00:00:00.000000Z,145854508,2013-07-08T00:00:00.000000Z,445,81.73,56.67,36369.85,25218.15,11151.70,2024-11-04T08:48:58.000000Z,2024-11-04T08:48:58.000000Z
2018,Europe,Ukraine,"Baby Food",Offline,M,2017-05-07T00:00:00.000000Z,581689441,2017-05-29T00:00:00.000000Z,3687,255.28,159.42,941217.36,587781.54,353435.82,2024-11-04T08:48:58.000000Z,2024-11-04T08:48:58.000000Z
2019,Europe,Finland,"Office Supplies",Online,H,2015-05-21T00:00:00.000000Z,193508565,2015-07-03T00:00:00.000000Z,2339,651.21,524.96,1523180.19,1227881.44,295298.75,2024-11-04T08:48:58.000000Z,2024-11-04T08:48:58.000000Z
2020,"Sub-Saharan Africa","South Sudan",Beverages,Offline,H,2016-06-28T00:00:00.000000Z,750110709,2016-07-14T00:00:00.000000Z,3283,47.45,31.79,155778.35,104366.57,51411.78,2024-11-04T08:48:58.000000Z,2024-11-04T08:48:58.000000Z
2021,"Central America and the Caribbean","Antigua and Barbuda ",Fruits,Offline,M,2015-07-06T00:00:00.000000Z,940607202,2015-08-12T00:00:00.000000Z,5428,9.33,6.92,50643.24,37561.76,13081.48,2024-11-04T08:48:58.000000Z,2024-11-04T08:48:58.000000Z
2022,"Middle East and North Africa",Kuwait,"Personal Care",Online,C,2012-02-18T00:00:00.000000Z,424421870,2012-03-23T00:00:00.000000Z,4718,81.73,56.67,385602.14,267369.06,118233.08,2024-11-04T08:48:58.000000Z,2024-11-04T08:48:58.000000Z
2023,Europe,"United Kingdom","Office Supplies",Offline,C,2014-09-09T00:00:00.000000Z,281291043,2014-09-14T00:00:00.000000Z,9125,651.21,524.96,5942291.25,4790260.00,1152031.25,2024-11-04T08:48:58.000000Z,2024-11-04T08:48:58.000000Z
2024,"Central America and the Caribbean","Saint Kitts and Nevis ","Personal Care",Online,C,2013-08-24T00:00:00.000000Z,761263549,2013-09-25T00:00:00.000000Z,3656,81.73,56.67,298804.88,207185.52,91619.36,2024-11-04T08:48:58.000000Z,2024-11-04T08:48:58.000000Z
2025,"Central America and the Caribbean","Antigua and Barbuda ","Personal Care",Offline,M,2015-09-04T00:00:00.000000Z,834700715,2015-09-16T00:00:00.000000Z,5345,81.73,56.67,436846.85,302901.15,133945.70,2024-11-04T08:48:58.000000Z,2024-11-04T08:48:58.000000Z
2026,"Central America and the Caribbean","Saint Lucia",Cosmetics,Offline,L,2017-02-26T00:00:00.000000Z,442276370,2017-03-28T00:00:00.000000Z,8261,437.20,263.33,3611709.20,2175369.13,1436340.07,2024-11-04T08:48:58.000000Z,2024-11-04T08:48:58.000000Z
2027,"Middle East and North Africa",Kuwait,"Personal Care",Offline,H,2015-07-15T00:00:00.000000Z,944976842,2015-08-18T00:00:00.000000Z,8502,81.73,56.67,694868.46,481808.34,213060.12,2024-11-04T08:48:58.000000Z,2024-11-04T08:48:58.000000Z
2028,"Sub-Saharan Africa","South Sudan","Office Supplies",Online,L,2013-02-09T00:00:00.000000Z,174100959,2013-02-18T00:00:00.000000Z,9197,651.21,524.96,5989178.37,4828057.12,1161121.25,2024-11-04T08:48:58.000000Z,2024-11-04T08:48:58.000000Z
2029,"Middle East and North Africa","Tunisia ",Snacks,Online,M,2013-03-27T00:00:00.000000Z,981260049,2013-04-04T00:00:00.000000Z,5509,152.58,97.44,840563.22,536796.96,303766.26,2024-11-04T08:48:58.000000Z,2024-11-04T08:48:58.000000Z
2030,"Middle East and North Africa",Yemen,Cereal,Online,H,2016-07-23T00:00:00.000000Z,888377940,2016-08-08T00:00:00.000000Z,9629,205.70,117.11,1980685.30,1127652.19,853033.11,2024-11-04T08:48:58.000000Z,2024-11-04T08:48:58.000000Z
2031,"Sub-Saharan Africa",Guinea,Vegetables,Offline,L,2017-03-18T00:00:00.000000Z,637690961,2017-04-24T00:00:00.000000Z,5781,154.06,90.93,890620.86,525666.33,364954.53,2024-11-04T08:48:58.000000Z,2024-11-04T08:48:58.000000Z
2032,"Australia and Oceania",Tuvalu,Household,Online,M,2014-03-03T00:00:00.000000Z,141747939,2014-03-10T00:00:00.000000Z,5220,668.27,502.54,3488369.40,2623258.80,865110.60,2024-11-04T08:48:58.000000Z,2024-11-04T08:48:58.000000Z
2033,Asia,"South Korea",Cereal,Offline,H,2015-01-23T00:00:00.000000Z,733410203,2015-02-24T00:00:00.000000Z,1232,205.70,117.11,253422.40,144279.52,109142.88,2024-11-04T08:48:58.000000Z,2024-11-04T08:48:58.000000Z
2034,Europe,"San Marino",Meat,Offline,L,2017-03-17T00:00:00.000000Z,215851581,2017-03-19T00:00:00.000000Z,4134,421.89,364.69,1744093.26,1507628.46,236464.80,2024-11-04T08:48:58.000000Z,2024-11-04T08:48:58.000000Z
2035,"Central America and the Caribbean","Trinidad and Tobago",Household,Online,L,2011-06-08T00:00:00.000000Z,512558400,2011-06-29T00:00:00.000000Z,6276,668.27,502.54,4194062.52,3153941.04,1040121.48,2024-11-04T08:48:58.000000Z,2024-11-04T08:48:58.000000Z
2036,Europe,Kosovo,Meat,Offline,H,2016-02-14T00:00:00.000000Z,917329490,2016-03-18T00:00:00.000000Z,7036,421.89,364.69,2968418.04,2565958.84,402459.20,2024-11-04T08:48:58.000000Z,2024-11-04T08:48:58.000000Z
2037,Europe,Hungary,"Personal Care",Online,C,2012-11-11T00:00:00.000000Z,344276177,2012-12-24T00:00:00.000000Z,7826,81.73,56.67,639618.98,443499.42,196119.56,2024-11-04T08:48:58.000000Z,2024-11-04T08:48:58.000000Z
2038,"Sub-Saharan Africa",Botswana,"Personal Care",Offline,M,2010-10-26T00:00:00.000000Z,477822291,2010-12-10T00:00:00.000000Z,7089,81.73,56.67,579383.97,401733.63,177650.34,2024-11-04T08:48:58.000000Z,2024-11-04T08:48:58.000000Z
2039,"Middle East and North Africa",Turkey,Beverages,Online,H,2012-08-21T00:00:00.000000Z,822704160,2012-10-07T00:00:00.000000Z,5298,47.45,31.79,251390.10,168423.42,82966.68,2024-11-04T08:48:58.000000Z,2024-11-04T08:48:58.000000Z
2040,Europe,Serbia,Cosmetics,Online,C,2010-09-05T00:00:00.000000Z,953970611,2010-10-19T00:00:00.000000Z,9958,437.20,263.33,4353637.60,2622240.14,1731397.46,2024-11-04T08:48:58.000000Z,2024-11-04T08:48:58.000000Z
2041,"Central America and the Caribbean",Guatemala,"Personal Care",Online,M,2013-07-05T00:00:00.000000Z,966982972,2013-08-21T00:00:00.000000Z,605,81.73,56.67,49446.65,34285.35,15161.30,2024-11-04T08:48:58.000000Z,2024-11-04T08:48:58.000000Z
2042,"Middle East and North Africa","United Arab Emirates",Household,Offline,H,2011-10-29T00:00:00.000000Z,127415072,2011-10-30T00:00:00.000000Z,3806,668.27,502.54,2543435.62,1912667.24,630768.38,2024-11-04T08:48:58.000000Z,2024-11-04T08:48:58.000000Z
2043,"Australia and Oceania","Samoa ",Vegetables,Offline,C,2012-07-18T00:00:00.000000Z,921253240,2012-08-06T00:00:00.000000Z,8161,154.06,90.93,1257283.66,742079.73,515203.93,2024-11-04T08:48:58.000000Z,2024-11-04T08:48:58.000000Z
